,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities,Beta,Momentum,Size,ResVol
2019-02-20 00:00:00+00:00,-0.0007761368562894656,0.00763892577298241,0.001795329412432671,0.002020760976765419,0.004037421694730618,-0.0012649267606248283,0.0025372065504507334,0.0022406938564787544,0.018738207174616387,-0.006519385321867988,0.003550384607719302,0.0009817566254224734,-0.0024554787513542684,-0.0006464811296615074,-0.0024986752124635295
2019-02-21 00:00:00+00:00,0.0049040146117477704,-0.00482278243129793,-0.0052800119914551795,-0.014536455240031368,-0.004438509312896646,-0.008500104882398564,-0.0010827561435155773,-0.0011161929540773744,-0.007156656708084951,-0.0013677036370712018,0.008711182396783949,3.820236634539555e-05,0.0034709115474743134,-0.0026803058500215323,-8.958238066152603e-05
2019-02-22 00:00:00+00:00,0.014903193947834795,0.00879843564071114,0.000929485846776855,0.0015796784345321615,0.006323350566812657,0.005206200950306277,0.00636516050839322,0.01085866873341806,0.004259292157059765,0.008754056426663001,0.010040536195743336,0.003764162655321849,0.0012951569631816946,-0.0005778671078928366,0.0015200510417478752
2019-02-25 00:00:00+00:00,-0.0016212937788001652,-0.005128899732352176,-0.0020641945091018003,-0.0010197715665085283,0.0016145876561111398,0.0022858480380283123,0.0007992682657336787,0.0035949898094641756,0.0037632998215233887,-0.0037088385653019,-0.0030652903125998592,0.0023286033560431683,-0.0007673149695956146,-4.8556418906668015e-05,0.00026106807279884
2019-02-26 00:00:00+00:00,-0.0035147239601024355,0.005379701437536362,-0.0004337288976108911,-0.007356337659800693,-0.0058589641483564655,-0.007153965488696659,-0.005378787568642471,-0.0007930921996754688,-0.007560230888296603,-0.0040616347976662566,-0.004584315527506085,-0.0005963035783761653,0.0027377614654048176,0.0015668161163237481,-0.003176639294690162
2019-02-27 00:00:00+00:00,-0.004330153514219456,0.003484214684662621,0.004977031269835363,0.005315890676663946,0.003218460499873117,-0.0014195021124943062,0.0008382581616327828,-0.00786591901506532,0.001845058752227112,-0.0021463711585181155,0.0015298623353787505,0.002962036359505825,0.002638366318733647,-0.0007492786716565518,-0.002312266985572158
2019-02-28 00:00:00+00:00,0.0028075376153409186,-0.003857027272780049,-0.0010827478699377063,-0.012571383311400269,0.0020592184097371078,-0.0004305104137111232,-0.0022318928846610667,-0.0025456248574193016,-0.009976249253944488,0.00013074358779450697,-0.002071974955978753,-0.002512238900657179,0.0007393897707411879,0.0006853287495587824,0.0001894413774729431
2019-03-01 00:00:00+00:00,0.010256584267176896,0.0011020933802076906,0.002617551300625182,0.019652385303712824,0.006221345052287955,0.012711819343881176,0.0014570925667141445,0.003972937086537899,0.004445361277185067,0.0012229675334898993,0.00885855606329979,0.002206284121872939,-0.0010979149071445704,-0.00044257240050035685,0.0001383777204902081
2019-03-04 00:00:00+00:00,-0.005217085037214021,-0.004033518851366499,-0.0037580666781870204,-0.00015282353011841673,-0.0090225876649624,-0.014261705293719678,-0.003725182322487809,-0.003901250451495194,-0.000494389842962982,0.0010181740702242545,-0.006226409899012381,-0.0023705942763186973,-0.0020151618048958476,-0.0007004040601699004,-0.0018687982129427711
2019-03-05 00:00:00+00:00,-0.0012792208684178396,0.0032559829805427253,0.003358419968377698,-0.006445517852464338,-0.0033579674436231654,-0.004281807881541661,-0.005454232819581208,-0.00722307846059789,-0.004714118066951329,0.001932917581278628,0.0007930464489105481,0.0020206307515552076,0.002458848489595709,0.00024252137691045106,-0.0013039577526957316
2019-03-06 00:00:00+00:00,-0.0011637763106085509,-0.0005404746752653167,-0.00314848335575739,-0.01474003487204451,-0.008625448739930553,-0.018639586923842304,-0.006990034885538532,-0.006318917410599273,-0.004483856206215955,-0.007915777920221872,-0.0034819261358618593,-0.0011057647406622015,0.0010727590374695038,-0.000333817622688393,-0.0017819685912758615
2019-03-07 00:00:00+00:00,-0.004279666832927602,-0.005975048392777478,-0.004792278706572177,-0.00683568171974951,-0.011731437827168767,-0.007435856627881115,-0.006426279377605001,-0.008238025231016006,-0.012538604585223982,-0.003224395959561336,-0.0012625278491887077,-0.0021682938153965016,0.0018136029248960778,-0.0006747491946272863,0.000785630440766191
2019-03-08 00:00:00+00:00,-0.0022130961683866296,-0.007845046266619679,-0.0054459413311578695,-0.022686628993639345,-0.0003698172070802934,-0.0014442555618808324,-0.0020319904585410884,0.0010119277870867963,-0.0034426151022843585,0.00307197641106114,0.004689117217098513,-0.001250867025837626,-0.00040805297275417284,0.00043730179134006153,0.002362706346628499
2019-03-11 00:00:00+00:00,0.018026271531422236,0.009446006564511555,0.0165714176104072,0.016513224439801265,0.012008050105264371,0.012677290152048154,0.012996312740890645,0.01837298615868291,0.014741022995809228,0.020705510444677413,0.017642902645455375,0.004462078070208208,-0.001405691074606315,0.0001245036784814459,0.0017368715738094954
2019-03-12 00:00:00+00:00,0.003195684184857565,-0.001558838069342418,-0.0007636893001562084,0.009606109023953641,0.002962752621094022,0.0076914239914976125,-0.002037152801515558,-0.0017403726833376,0.002788143230611912,0.0038190985071152594,0.009584430682126752,0.0009122626476468379,3.556242614460081e-05,0.00018748279359450968,2.9125918360616713e-05
2019-03-13 00:00:00+00:00,0.0035926328590850775,0.0021198735711634013,0.006954567706725298,0.01115340534493148,0.00795550459482913,0.01065422470705524,0.007705086577449916,0.003536432614568926,0.002491112918823772,0.008534045429898838,0.006140871657532183,0.0014531655240131226,-0.0007675168117580976,0.0008486095211560023,0.0012100341649475396
2019-03-14 00:00:00+00:00,0.0005812639103443305,-0.002763071584662285,-0.006369899739962216,0.0032381286938364807,0.0028860289512183954,-0.001137990095577396,-0.003484412389651783,-0.0004977005469817672,-0.00879633847174379,-0.0021286896245863046,-0.006117881778418665,-0.0011193128222149735,0.0010119362743728011,0.00030891762161820724,-0.0013941294208807467
2019-03-15 00:00:00+00:00,0.001947714641947068,0.0019328678224030597,0.008127111622641157,-0.0049774487070908075,0.0068946860892573365,0.0059542035304480595,-0.002586914082914349,0.009225881119375669,0.00037581430759713513,-0.0006529326479737735,0.009617283881745401,0.00272440689718034,-0.00042730023551774987,0.0001421957421335524,-0.0003526793255839961
2019-03-18 00:00:00+00:00,0.00022218701593468282,0.008404529909292913,0.004766173442081659,0.01650563415035123,0.005801449586814902,-0.0005627054577923582,0.00937371197640183,-0.00021531848591452136,0.004523708606707872,-0.0049356469027446205,-0.0016309663416325874,0.0019677427210261014,-0.0015823528907436884,9.697452899970854e-05,-0.0020505246816433283
2019-03-19 00:00:00+00:00,-0.030658722855461357,0.0008484889412423537,0.0008550228165695935,-0.0011734542928676602,-0.007743074341531457,0.005565444787398739,-0.00802946476670844,0.0003864878828744189,0.0010546866410490303,0.0013358080231296637,-0.002105759875964392,0.004520741461148557,0.0012644455164403838,-0.00011219047552022694,0.0010268960030515595
2019-03-20 00:00:00+00:00,-0.002501236946302513,-0.005600496735282477,-0.00653045012562354,0.014083005279137042,-0.01617990204666543,-0.006490162901592374,-0.006951434839119347,-0.005523457021313675,-0.005735349220445144,0.004256483870758436,0.005104885067633776,0.0008843527422167882,0.0011917850339355448,0.0009597994594479056,0.0010532165871602703
2019-03-21 00:00:00+00:00,0.018065479860237564,0.014162878684578403,0.017903878020062908,0.0030070961992556943,0.004537598580051425,0.0058890625599958175,0.010067186778097544,0.022873123974255297,0.011115468255343952,0.020340729313799592,0.015085536517888134,0.0033841853909449596,-4.213832231534404e-05,-0.0013819538251870515,-0.0004491452224649333
2019-03-22 00:00:00+00:00,-0.018457606818441632,-0.014469002975999758,-0.009696063915799937,-0.02540982146078465,-0.024871655697278748,-0.019806481598669382,-0.02286984343224724,-0.02043563059985754,-0.029266505744763173,-0.014073032889092138,-0.010235063249246265,-0.008677341550803767,0.000511855077321317,5.371344037989922e-05,-0.0022633122538567364
2019-03-25 00:00:00+00:00,-0.0050852459377273345,0.009521736071589805,0.002370055689427122,0.0065582786893925975,-0.002494793463498146,-0.001724443068136864,0.001352821813307914,-0.005328394607658315,0.0032043629510562044,-0.0008445629893125737,-0.0011290851278210206,0.0001131875898935235,0.0019461494260493441,-0.0014381374764349214,-0.0004009311914018841
